dteday,temp,cnt,hr
2012-01-27,0.5,176,14.0
2012-01-27,0.48,197,15.0
2012-01-27,0.44,267,16.0
2012-01-27,0.42,422,17.0
2012-01-27,0.4,383,18.0
2012-01-27,0.36,251,19.0
2012-01-27,0.34,159,20.0
2012-01-27,0.34,135,21.0
2012-01-27,0.34,119,22.0
2012-01-27,0.32,86,23.0
2012-01-28,0.3,69,0.0
2012-01-28,0.3,58,1.0
2012-01-28,0.26,41,2.0
2012-01-28,0.26,17,3.0
2012-01-28,0.26,8,4.0
2012-01-28,0.24,10,5.0
2012-01-28,0.24,15,6.0
2012-01-28,0.22,31,7.0
2012-01-28,0.2,91,8.0
2012-01-28,0.22,158,9.0
2012-01-28,0.26,191,10.0
2012-01-28,0.3,296,11.0
2012-01-28,0.3,314,12.0
2012-01-28,0.34,373,13.0
2012-01-28,0.38,362,14.0
2012-01-28,0.4,410,15.0
2012-01-28,0.42,407,16.0
2012-01-28,0.42,290,17.0
2012-01-28,0.42,241,18.0
2012-01-28,0.42,206,19.0
2012-01-28,0.4,120,20.0
2012-01-28,0.36,127,21.0
2012-01-28,0.34,103,22.0
2012-01-28,0.32,85,23.0
2012-01-29,0.3,96,0.0
2012-01-29,0.3,73,1.0
2012-01-29,0.28,51,2.0
2012-01-29,0.26,21,3.0
2012-01-29,0.24,5,4.0
2012-01-29,0.2,7,5.0
2012-01-29,0.2,5,6.0
2012-01-29,0.2,12,7.0
2012-01-29,0.18,70,8.0
2012-01-29,0.18,111,9.0
2012-01-29,0.24,191,10.0
2012-01-29,0.28,255,11.0
2012-01-29,0.32,288,12.0
2012-01-29,0.32,316,13.0
2012-01-29,0.32,280,14.0
2012-01-29,0.36,310,15.0
2012-01-29,0.36,322,16.0
2012-01-29,0.36,234,17.0
2012-01-29,0.34,168,18.0
2012-01-29,0.32,159,19.0
2012-01-29,0.3,111,20.0
2012-01-29,0.3,69,21.0
2012-01-29,0.32,64,22.0
2012-01-29,0.3,25,23.0
2012-01-30,0.32,10,0.0
2012-01-30,0.26,9,1.0
2012-01-30,0.24,7,2.0
2012-01-30,0.24,4,3.0
2012-01-30,0.2,5,4.0
2012-01-30,0.2,26,5.0
2012-01-30,0.22,80,6.0
2012-01-30,0.22,225,7.0
2012-01-30,0.2,493,8.0
2012-01-30,0.2,198,9.0
2012-01-30,0.22,85,10.0
2012-01-30,0.26,99,11.0
2012-01-30,0.26,134,12.0
2012-01-30,0.3,132,13.0
2012-01-30,0.32,115,14.0
2012-01-30,0.32,138,15.0
2012-01-30,0.34,221,16.0
2012-01-30,0.36,438,17.0
2012-01-30,0.34,410,18.0
2012-01-30,0.3,306,19.0
2012-01-30,0.3,181,20.0
2012-01-30,0.3,162,21.0
2012-01-30,0.28,94,22.0
2012-01-30,0.26,52,23.0
2012-01-31,0.28,15,0.0
2012-01-31,0.3,8,1.0
2012-01-31,0.3,2,2.0
2012-01-31,0.3,2,3.0
2012-01-31,0.3,1,4.0
2012-01-31,0.3,22,5.0
2012-01-31,0.28,104,6.0
2012-01-31,0.26,279,7.0
2012-01-31,0.26,512,8.0
2012-01-31,0.3,261,9.0
2012-01-31,0.32,144,10.0
2012-01-31,0.4,139,11.0
2012-01-31,0.4,194,12.0
2012-01-31,0.46,198,13.0
2012-01-31,0.5,160,14.0
2012-01-31,0.54,177,15.0
2012-01-31,0.54,307,16.0
2012-01-31,0.54,559,17.0
2012-01-31,0.54,502,18.0
2012-01-31,0.5,328,19.0
2012-01-31,0.4,238,20.0
2012-01-31,0.46,165,21.0
2012-01-31,0.44,129,22.0
2012-01-31,0.44,63,23.0
2012-02-01,0.44,31,0.0
2012-02-01,0.44,4,1.0
2012-02-01,0.44,7,2.0
2012-02-01,0.44,3,3.0
2012-02-01,0.4,1,4.0
2012-02-01,0.4,18,5.0
2012-02-01,0.4,67,6.0
2012-02-01,0.38,208,7.0
2012-02-01,0.36,520,8.0
2012-02-01,0.36,276,9.0
2012-02-01,0.4,133,10.0
2012-02-01,0.4,143,11.0
2012-02-01,0.44,179,12.0
2012-02-01,0.46,186,13.0
2012-02-01,0.62,192,14.0
2012-02-01,0.6,194,15.0
2012-02-01,0.6,283,16.0
2012-02-01,0.58,539,17.0
2012-02-01,0.56,526,18.0
2012-02-01,0.54,335,19.0
2012-02-01,0.52,264,20.0
2012-02-01,0.52,233,21.0
2012-02-01,0.5,140,22.0
2012-02-01,0.46,97,23.0
2012-02-02,0.46,31,0.0
2012-02-02,0.46,17,1.0
2012-02-02,0.42,9,2.0
2012-02-02,0.42,2,3.0
2012-02-02,0.4,1,4.0
2012-02-02,0.4,19,5.0
2012-02-02,0.36,74,6.0
2012-02-02,0.36,205,7.0
2012-02-02,0.4,445,8.0
2012-02-02,0.38,228,9.0
2012-02-02,0.42,78,10.0
2012-02-02,0.4,105,11.0
2012-02-02,0.42,148,12.0
2012-02-02,0.42,137,13.0
2012-02-02,0.4,141,14.0
2012-02-02,0.46,174,15.0
2012-02-02,0.46,229,16.0
2012-02-02,0.42,450,17.0
2012-02-02,0.4,410,18.0
2012-02-02,0.38,327,19.0
2012-02-02,0.36,213,20.0
2012-02-02,0.34,148,21.0
2012-02-02,0.32,109,22.0
2012-02-02,0.32,61,23.0
2012-02-03,0.32,38,0.0
2012-02-03,0.3,22,1.0
2012-02-03,0.3,6,2.0
2012-02-03,0.28,4,3.0
2012-02-03,0.26,2,4.0
2012-02-03,0.26,17,5.0
2012-02-03,0.24,88,6.0
2012-02-03,0.24,226,7.0
2012-02-03,0.24,441,8.0
2012-02-03,0.24,270,9.0
2012-02-03,0.28,129,10.0
2012-02-03,0.32,164,11.0
2012-02-03,0.34,216,12.0
2012-02-03,0.36,198,13.0
2012-02-03,0.36,170,14.0
2012-02-03,0.38,216,15.0
2012-02-03,0.4,311,16.0
2012-02-03,0.4,488,17.0
2012-02-03,0.38,385,18.0
2012-02-03,0.34,267,19.0
2012-02-03,0.34,163,20.0
2012-02-03,0.34,134,21.0
2012-02-03,0.34,119,22.0
2012-02-03,0.26,77,23.0
2012-02-04,0.26,86,0.0
2012-02-04,0.26,43,1.0
2012-02-04,0.24,44,2.0
2012-02-04,0.24,18,3.0
2012-02-04,0.24,6,4.0
2012-02-04,0.24,4,5.0
2012-02-04,0.22,5,6.0
2012-02-04,0.24,28,7.0
2012-02-04,0.24,90,8.0
2012-02-04,0.24,157,9.0
2012-02-04,0.24,224,10.0
2012-02-04,0.3,270,11.0
2012-02-04,0.3,300,12.0
2012-02-04,0.3,302,13.0
2012-02-04,0.32,276,14.0
2012-02-04,0.32,305,15.0
2012-02-04,0.34,143,16.0
2012-02-04,0.3,67,17.0
2012-02-04,0.28,64,18.0
2012-02-04,0.26,80,19.0
2012-02-04,0.24,77,20.0
2012-02-04,0.24,78,21.0
2012-02-04,0.24,95,22.0
2012-02-04,0.24,70,23.0
2012-02-05,0.24,61,0.0
2012-02-05,0.24,51,1.0
2012-02-05,0.24,63,2.0
2012-02-05,0.24,17,3.0
2012-02-05,0.24,9,4.0
2012-02-05,0.26,4,5.0
2012-02-05,0.26,4,6.0
2012-02-05,0.24,16,7.0
2012-02-05,0.24,62,8.0
2012-02-05,0.24,92,9.0
2012-02-05,0.26,148,10.0
2012-02-05,0.26,182,11.0
2012-02-05,0.26,248,12.0
2012-02-05,0.28,274,13.0
2012-02-05,0.3,243,14.0
2012-02-05,0.3,272,15.0
2012-02-05,0.3,296,16.0
2012-02-05,0.32,306,17.0
2012-02-05,0.3,181,18.0
2012-02-05,0.3,69,19.0
2012-02-05,0.28,50,20.0
2012-02-05,0.28,66,21.0
2012-02-05,0.26,191,22.0
2012-02-05,0.24,42,23.0
2012-02-06,0.24,21,0.0
2012-02-06,0.22,6,1.0
2012-02-06,0.22,3,2.0
2012-02-06,0.18,2,4.0
2012-02-06,0.18,17,5.0
2012-02-06,0.16,72,6.0
2012-02-06,0.16,234,7.0
2012-02-06,0.16,444,8.0
2012-02-06,0.18,277,9.0
2012-02-06,0.22,116,10.0
2012-02-06,0.26,116,11.0
2012-02-06,0.32,150,12.0
2012-02-06,0.38,141,13.0
2012-02-06,0.4,140,14.0
2012-02-06,0.42,171,15.0
2012-02-06,0.4,228,16.0
2012-02-06,0.4,430,17.0
2012-02-06,0.38,437,18.0
2012-02-06,0.36,291,19.0
2012-02-06,0.34,201,20.0
2012-02-06,0.32,154,21.0
2012-02-06,0.3,87,22.0
2012-02-06,0.3,46,23.0
2012-02-07,0.3,23,0.0
2012-02-07,0.28,14,1.0
2012-02-07,0.3,4,2.0
2012-02-07,0.3,2,3.0
2012-02-07,0.3,3,4.0
2012-02-07,0.32,15,5.0
2012-02-07,0.32,100,6.0
2012-02-07,0.32,299,7.0
2012-02-07,0.3,529,8.0
2012-02-07,0.32,289,9.0
2012-02-07,0.34,116,10.0
2012-02-07,0.36,129,11.0
2012-02-07,0.4,172,12.0
2012-02-07,0.44,184,13.0
2012-02-07,0.44,138,14.0
2012-02-07,0.44,146,15.0
2012-02-07,0.44,276,16.0
2012-02-07,0.44,509,17.0
2012-02-07,0.42,518,18.0
2012-02-07,0.38,338,19.0
2012-02-07,0.36,212,20.0
2012-02-07,0.34,190,21.0
2012-02-07,0.32,118,22.0
2012-02-07,0.32,51,23.0
2012-02-08,0.3,23,0.0
2012-02-08,0.28,10,1.0
2012-02-08,0.26,1,2.0
2012-02-08,0.26,1,3.0
2012-02-08,0.24,1,4.0
2012-02-08,0.24,20,5.0
2012-02-08,0.24,98,6.0
2012-02-08,0.24,281,7.0
2012-02-08,0.24,508,8.0
2012-02-08,0.24,253,9.0
2012-02-08,0.26,108,10.0
2012-02-08,0.26,102,11.0
2012-02-08,0.28,138,12.0
2012-02-08,0.28,126,13.0
2012-02-08,0.3,108,14.0
2012-02-08,0.3,54,15.0
2012-02-08,0.26,75,16.0
2012-02-08,0.24,155,17.0
2012-02-08,0.24,167,18.0
2012-02-08,0.24,161,19.0
2012-02-08,0.24,125,20.0
2012-02-08,0.24,129,21.0
2012-02-08,0.24,98,22.0
2012-02-08,0.24,60,23.0
2012-02-09,0.24,26,0.0
2012-02-09,0.24,12,1.0
2012-02-09,0.22,2,2.0
2012-02-09,0.22,4,3.0
2012-02-09,0.22,1,4.0
2012-02-09,0.2,18,5.0
2012-02-09,0.2,76,6.0
2012-02-09,0.2,267,7.0
2012-02-09,0.2,484,8.0
2012-02-09,0.2,238,9.0
2012-02-09,0.22,97,10.0
2012-02-09,0.24,99,11.0
2012-02-09,0.26,158,12.0
2012-02-09,0.3,154,13.0
2012-02-09,0.32,144,14.0
2012-02-09,0.32,134,15.0
2012-02-09,0.34,238,16.0
2012-02-09,0.34,399,17.0
2012-02-09,0.34,417,18.0
2012-02-09,0.32,295,19.0
2012-02-09,0.32,199,20.0
2012-02-09,0.3,177,21.0
2012-02-09,0.3,107,22.0
2012-02-09,0.3,84,23.0
2012-02-10,0.28,43,0.0
2012-02-10,0.28,13,1.0
2012-02-10,0.26,16,2.0
2012-02-10,0.26,5,3.0
2012-02-10,0.26,2,4.0
2012-02-10,0.24,17,5.0
2012-02-10,0.2,64,6.0
2012-02-10,0.2,230,7.0
2012-02-10,0.2,448,8.0
2012-02-10,0.22,275,9.0
2012-02-10,0.26,124,10.0
2012-02-10,0.28,153,11.0
2012-02-10,0.3,176,12.0
2012-02-10,0.3,192,13.0
2012-02-10,0.32,146,14.0
2012-02-10,0.32,191,15.0
2012-02-10,0.34,268,16.0
2012-02-10,0.34,396,17.0
2012-02-10,0.3,359,18.0
2012-02-10,0.32,262,19.0
2012-02-10,0.32,151,20.0
2012-02-10,0.32,122,21.0
2012-02-10,0.32,113,22.0
2012-02-10,0.3,65,23.0
2012-02-11,0.3,53,0.0
2012-02-11,0.28,45,1.0
2012-02-11,0.26,26,2.0
2012-02-11,0.24,9,3.0
2012-02-11,0.24,4,4.0
2012-02-11,0.22,2,5.0
2012-02-11,0.22,9,6.0
2012-02-11,0.22,19,7.0
2012-02-11,0.22,78,8.0
2012-02-11,0.22,90,9.0
2012-02-11,0.22,166,10.0
2012-02-11,0.24,183,11.0
2012-02-11,0.26,221,12.0
2012-02-11,0.26,235,13.0
2012-02-11,0.26,243,14.0
2012-02-11,0.3,124,15.0
2012-02-11,0.22,146,16.0
2012-02-11,0.22,144,17.0
2012-02-11,0.22,108,18.0
2012-02-11,0.2,87,19.0
2012-02-11,0.16,63,20.0
2012-02-11,0.14,48,21.0
2012-02-11,0.14,46,22.0
2012-02-11,0.12,20,23.0
2012-02-12,0.1,21,0.0
2012-02-12,0.08,24,1.0
2012-02-12,0.1,27,2.0
2012-02-12,0.1,14,3.0
2012-02-12,0.1,1,4.0
2012-02-12,0.1,3,5.0
2012-02-12,0.1,2,6.0
2012-02-12,0.08,18,7.0
2012-02-12,0.08,26,8.0
2012-02-12,0.1,63,9.0
2012-02-12,0.12,91,10.0
2012-02-12,0.12,124,11.0
2012-02-12,0.14,140,12.0
2012-02-12,0.16,138,13.0
2012-02-12,0.16,111,14.0
2012-02-12,0.16,155,15.0
2012-02-12,0.2,164,16.0
2012-02-12,0.18,87,17.0
2012-02-12,0.16,96,18.0
2012-02-12,0.16,80,19.0
2012-02-12,0.14,57,20.0
2012-02-12,0.14,36,21.0
2012-02-12,0.14,28,22.0
2012-02-12,0.14,23,23.0
2012-02-13,0.14,9,0.0
2012-02-13,0.12,6,1.0
2012-02-13,0.14,4,2.0
2012-02-13,0.12,1,3.0
2012-02-13,0.12,2,4.0
2012-02-13,0.1,17,5.0
2012-02-13,0.1,72,6.0
2012-02-13,0.1,195,7.0
2012-02-13,0.1,417,8.0
2012-02-13,0.12,205,9.0
2012-02-13,0.14,71,10.0
2012-02-13,0.22,90,11.0
2012-02-13,0.28,118,12.0
2012-02-13,0.32,140,13.0
2012-02-13,0.34,135,14.0
2012-02-13,0.36,155,15.0
2012-02-13,0.36,211,16.0
2012-02-13,0.36,407,17.0
2012-02-13,0.34,405,18.0
2012-02-13,0.34,263,19.0
2012-02-13,0.3,214,20.0
2012-02-13,0.28,147,21.0
2012-02-13,0.26,102,22.0
2012-02-13,0.28,36,23.0
2012-02-14,0.26,14,0.0
2012-02-14,0.26,6,1.0
2012-02-14,0.28,3,2.0
2012-02-14,0.26,3,3.0
2012-02-14,0.26,2,4.0
2012-02-14,0.26,22,5.0
2012-02-14,0.26,90,6.0
2012-02-14,0.24,280,7.0
2012-02-14,0.24,513,8.0
2012-02-14,0.26,262,9.0
2012-02-14,0.26,98,10.0
2012-02-14,0.3,112,11.0
2012-02-14,0.3,172,12.0
2012-02-14,0.36,173,13.0
2012-02-14,0.4,124,14.0
2012-02-14,0.42,145,15.0
2012-02-14,0.42,266,16.0
2012-02-14,0.42,523,17.0
2012-02-14,0.38,406,18.0
2012-02-14,0.36,281,19.0
2012-02-14,0.38,184,20.0
2012-02-14,0.36,109,21.0
2012-02-14,0.36,77,22.0
2012-02-14,0.36,57,23.0
2012-02-15,0.32,22,0.0
2012-02-15,0.34,5,1.0
2012-02-15,0.3,4,2.0
2012-02-15,0.28,3,3.0
2012-02-15,0.28,1,4.0
2012-02-15,0.28,25,5.0
2012-02-15,0.3,95,6.0
2012-02-15,0.3,321,7.0
2012-02-15,0.32,515,8.0
2012-02-15,0.32,231,9.0
2012-02-15,0.34,120,10.0
2012-02-15,0.36,138,11.0
2012-02-15,0.38,163,12.0
2012-02-15,0.4,170,13.0
2012-02-15,0.42,134,14.0
2012-02-15,0.42,171,15.0
2012-02-15,0.42,231,16.0
2012-02-15,0.42,487,17.0
2012-02-15,0.4,468,18.0
2012-02-15,0.38,311,19.0
2012-02-15,0.36,211,20.0
2012-02-15,0.34,178,21.0
2012-02-15,0.34,107,22.0
2012-02-15,0.34,58,23.0
2012-02-16,0.3,23,0.0
2012-02-16,0.3,5,1.0
2012-02-16,0.3,7,2.0
2012-02-16,0.3,1,3.0
2012-02-16,0.3,3,4.0
2012-02-16,0.3,20,5.0
2012-02-16,0.3,87,6.0
2012-02-16,0.3,288,7.0
2012-02-16,0.3,498,8.0
2012-02-16,0.3,202,9.0
2012-02-16,0.32,44,10.0
2012-02-16,0.32,71,11.0
2012-02-16,0.32,45,12.0
2012-02-16,0.34,64,13.0
2012-02-16,0.32,31,14.0
2012-02-16,0.34,53,15.0
2012-02-16,0.34,118,16.0
2012-02-16,0.34,289,17.0
2012-02-16,0.34,353,18.0
2012-02-16,0.32,258,19.0
2012-02-16,0.32,216,20.0
2012-02-16,0.34,145,21.0
2012-02-16,0.32,111,22.0
2012-02-16,0.32,73,23.0
2012-02-17,0.3,34,0.0
2012-02-17,0.3,18,1.0
2012-02-17,0.3,12,2.0
2012-02-17,0.28,1,3.0
2012-02-17,0.28,1,4.0
2012-02-17,0.28,16,5.0
2012-02-17,0.28,71,6.0
2012-02-17,0.28,226,7.0
2012-02-17,0.26,520,8.0
2012-02-17,0.26,283,9.0
2012-02-17,0.34,116,10.0
2012-02-17,0.36,142,11.0
2012-02-17,0.38,198,12.0
2012-02-17,0.4,205,13.0
2012-02-17,0.4,170,14.0
2012-02-17,0.42,221,15.0
2012-02-17,0.42,307,16.0
2012-02-17,0.42,465,17.0
2012-02-17,0.4,377,18.0
2012-02-17,0.38,282,19.0
2012-02-17,0.4,171,20.0
2012-02-17,0.38,129,21.0
2012-02-17,0.36,107,22.0
2012-02-17,0.36,82,23.0
2012-02-18,0.34,86,0.0
2012-02-18,0.32,45,1.0
2012-02-18,0.3,45,2.0
2012-02-18,0.28,18,3.0
2012-02-18,0.26,7,4.0
2012-02-18,0.24,1,5.0
2012-02-18,0.24,9,6.0
2012-02-18,0.24,41,7.0
2012-02-18,0.22,102,8.0
2012-02-18,0.22,138,9.0
2012-02-18,0.26,205,10.0
2012-02-18,0.32,286,11.0
2012-02-18,0.36,369,12.0
2012-02-18,0.4,384,13.0
2012-02-18,0.44,427,14.0
2012-02-18,0.42,499,15.0
2012-02-18,0.44,404,16.0
2012-02-18,0.48,364,17.0
2012-02-18,0.46,246,18.0
2012-02-18,0.44,188,19.0
2012-02-18,0.44,148,20.0
2012-02-18,0.44,114,21.0
2012-02-18,0.4,118,22.0
2012-02-18,0.36,74,23.0
2012-02-19,0.34,74,0.0
2012-02-19,0.32,72,1.0
2012-02-19,0.3,48,2.0
2012-02-19,0.3,15,3.0
2012-02-19,0.28,3,4.0
2012-02-19,0.26,2,5.0
2012-02-19,0.24,5,6.0
2012-02-19,0.24,14,7.0
2012-02-19,0.24,56,8.0
2012-02-19,0.24,93,9.0
2012-02-19,0.26,191,10.0
2012-02-19,0.26,226,11.0
2012-02-19,0.28,255,12.0
2012-02-19,0.3,261,13.0
2012-02-19,0.32,237,14.0
2012-02-19,0.3,253,15.0
2012-02-19,0.32,212,16.0
2012-02-19,0.3,157,17.0
2012-02-19,0.3,167,18.0
2012-02-19,0.3,119,19.0
2012-02-19,0.3,103,20.0
2012-02-19,0.26,36,21.0
2012-02-19,0.24,55,22.0
2012-02-19,0.22,35,23.0
2012-02-20,0.24,41,0.0
2012-02-20,0.24,15,1.0
2012-02-20,0.24,20,2.0
2012-02-20,0.24,8,3.0
2012-02-20,0.24,6,5.0
2012-02-20,0.24,10,6.0
2012-02-20,0.22,44,7.0
2012-02-20,0.2,120,8.0
2012-02-20,0.2,110,9.0
2012-02-20,0.22,143,10.0
2012-02-20,0.26,208,11.0
2012-02-20,0.28,281,12.0
2012-02-20,0.3,312,13.0
2012-02-20,0.32,263,14.0
2012-02-20,0.34,289,15.0
2012-02-20,0.36,280,16.0
2012-02-20,0.38,253,17.0
2012-02-20,0.34,242,18.0
2012-02-20,0.34,172,19.0
2012-02-20,0.34,126,20.0
2012-02-20,0.3,98,21.0
2012-02-20,0.3,62,22.0
2012-02-20,0.3,26,23.0
2012-02-21,0.26,12,0.0
2012-02-21,0.26,7,1.0
2012-02-21,0.24,3,2.0
2012-02-21,0.22,2,4.0
2012-02-21,0.2,15,5.0
2012-02-21,0.2,86,6.0
2012-02-21,0.22,279,7.0
2012-02-21,0.2,464,8.0
2012-02-21,0.2,217,9.0
2012-02-21,0.24,85,10.0
2012-02-21,0.26,86,11.0
2012-02-21,0.3,163,12.0
2012-02-21,0.34,131,13.0
2012-02-21,0.32,124,14.0
2012-02-21,0.34,160,15.0
2012-02-21,0.36,254,16.0
2012-02-21,0.38,432,17.0
2012-02-21,0.38,425,18.0
2012-02-21,0.36,304,19.0
2012-02-21,0.34,227,20.0
2012-02-21,0.34,154,21.0
2012-02-21,0.34,100,22.0
2012-02-21,0.32,47,23.0
2012-02-22,0.32,24,0.0
2012-02-22,0.32,7,1.0
2012-02-22,0.34,6,2.0
2012-02-22,0.34,4,3.0
2012-02-22,0.34,2,4.0
2012-02-22,0.32,30,5.0
2012-02-22,0.32,90,6.0
2012-02-22,0.32,302,7.0
2012-02-22,0.3,576,8.0
2012-02-22,0.32,252,9.0
2012-02-22,0.34,139,10.0
2012-02-22,0.36,171,11.0
2012-02-22,0.4,207,12.0
2012-02-22,0.42,190,13.0
2012-02-22,0.44,177,14.0
2012-02-22,0.5,195,15.0
2012-02-22,0.52,298,16.0
2012-02-22,0.52,529,17.0
2012-02-22,0.48,525,18.0
2012-02-22,0.46,327,19.0
2012-02-22,0.44,274,20.0
2012-02-22,0.48,239,21.0
2012-02-22,0.44,147,22.0
2012-02-22,0.46,62,23.0
2012-02-23,0.44,42,0.0
2012-02-23,0.44,15,1.0
2012-02-23,0.44,9,2.0
2012-02-23,0.44,6,3.0
2012-02-23,0.4,1,4.0
2012-02-23,0.4,32,5.0
2012-02-23,0.36,91,6.0
2012-02-23,0.36,326,7.0
2012-02-23,0.34,560,8.0
2012-02-23,0.36,242,9.0
2012-02-23,0.42,148,10.0
2012-02-23,0.48,182,11.0
2012-02-23,0.5,224,12.0
2012-02-23,0.52,218,13.0
2012-02-23,0.54,192,14.0
2012-02-23,0.54,217,15.0
2012-02-23,0.56,343,16.0
2012-02-23,0.54,610,17.0
2012-02-23,0.54,522,18.0
2012-02-23,0.5,369,19.0
2012-02-23,0.46,269,20.0
2012-02-23,0.44,222,21.0
2012-02-23,0.44,137,22.0
2012-02-23,0.44,85,23.0
2012-02-24,0.44,46,0.0
2012-02-24,0.44,18,1.0
2012-02-24,0.42,5,2.0
2012-02-24,0.42,5,3.0
2012-02-24,0.4,2,4.0
2012-02-24,0.4,26,5.0
2012-02-24,0.4,82,6.0
2012-02-24,0.4,272,7.0
2012-02-24,0.38,469,8.0
2012-02-24,0.36,244,9.0
2012-02-24,0.36,141,10.0
2012-02-24,0.36,163,11.0
2012-02-24,0.4,228,12.0
2012-02-24,0.42,183,13.0
2012-02-24,0.46,31,14.0
2012-02-24,0.4,94,15.0
2012-02-24,0.4,178,16.0
2012-02-24,0.42,256,17.0
2012-02-24,0.42,300,18.0
2012-02-24,0.44,233,19.0
2012-02-24,0.44,167,20.0
2012-02-24,0.42,152,21.0
2012-02-24,0.4,106,22.0
2012-02-24,0.38,86,23.0
2012-02-25,0.36,61,0.0
2012-02-25,0.34,46,1.0
2012-02-25,0.32,38,2.0
2012-02-25,0.3,7,3.0
2012-02-25,0.3,2,4.0
2012-02-25,0.3,3,5.0
2012-02-25,0.3,13,6.0
2012-02-25,0.28,23,7.0
2012-02-25,0.26,93,8.0
2012-02-25,0.22,122,9.0
2012-02-25,0.26,183,10.0
2012-02-25,0.3,210,11.0
2012-02-25,0.32,258,12.0
2012-02-25,0.32,226,13.0
2012-02-25,0.32,216,14.0
2012-02-25,0.32,232,15.0
2012-02-25,0.32,195,16.0
2012-02-25,0.3,159,17.0
2012-02-25,0.3,133,18.0
2012-02-25,0.26,149,19.0
2012-02-25,0.26,105,20.0
2012-02-25,0.24,85,21.0
2012-02-25,0.24,82,22.0
2012-02-25,0.24,91,23.0
2012-02-26,0.24,70,0.0
2012-02-26,0.24,55,1.0
2012-02-26,0.24,42,2.0
2012-02-26,0.24,21,3.0
2012-02-26,0.24,6,4.0
2012-02-26,0.22,5,5.0
2012-02-26,0.22,2,6.0
2012-02-26,0.2,22,7.0
2012-02-26,0.2,59,8.0
2012-02-26,0.22,87,9.0
2012-02-26,0.26,188,10.0
2012-02-26,0.28,227,11.0
2012-02-26,0.3,305,12.0
2012-02-26,0.32,325,13.0
2012-02-26,0.34,331,14.0
2012-02-26,0.36,353,15.0
2012-02-26,0.36,339,16.0
2012-02-26,0.36,287,17.0
2012-02-26,0.34,216,18.0
2012-02-26,0.34,143,19.0
2012-02-26,0.32,88,20.0
2012-02-26,0.3,83,21.0
2012-02-26,0.3,71,22.0
2012-02-26,0.26,64,23.0
2012-02-27,0.26,29,0.0
2012-02-27,0.26,6,1.0
2012-02-27,0.26,4,2.0
2012-02-27,0.24,2,3.0
2012-02-27,0.22,1,4.0
2012-02-27,0.22,16,5.0
2012-02-27,0.24,90,6.0
2012-02-27,0.24,280,7.0
2012-02-27,0.24,528,8.0
2012-02-27,0.26,230,9.0
2012-02-27,0.32,104,10.0
2012-02-27,0.36,103,11.0
2012-02-27,0.4,177,12.0
2012-02-27,0.4,182,13.0
2012-02-27,0.46,158,14.0
2012-02-27,0.52,174,15.0
2012-02-27,0.54,286,16.0
2012-02-27,0.54,529,17.0
2012-02-27,0.52,527,18.0
2012-02-27,0.5,334,19.0
2012-02-27,0.48,219,20.0
2012-02-27,0.46,195,21.0
2012-02-27,0.44,92,22.0
2012-02-27,0.42,56,23.0
2012-02-28,0.42,10,0.0
2012-02-28,0.38,6,1.0
2012-02-28,0.4,3,2.0
2012-02-28,0.4,6,3.0
2012-02-28,0.32,2,4.0
2012-02-28,0.32,21,5.0
2012-02-28,0.3,101,6.0
2012-02-28,0.28,325,7.0
2012-02-28,0.26,559,8.0
2012-02-28,0.28,232,9.0
2012-02-28,0.3,132,10.0
2012-02-28,0.34,163,11.0
2012-02-28,0.36,183,12.0
2012-02-28,0.36,190,13.0
2012-02-28,0.4,134,14.0
2012-02-28,0.42,166,15.0
2012-02-28,0.42,287,16.0
2012-02-28,0.42,530,17.0
2012-02-28,0.42,449,18.0
2012-02-28,0.42,306,19.0
2012-02-28,0.4,204,20.0
2012-02-28,0.34,188,21.0
2012-02-28,0.34,101,22.0
2012-02-28,0.32,65,23.0
2012-02-29,0.32,32,0.0
2012-02-29,0.32,6,1.0
2012-02-29,0.3,4,2.0
2012-02-29,0.28,2,3.0
2012-02-29,0.26,29,5.0
2012-02-29,0.28,104,6.0
2012-02-29,0.26,253,7.0
2012-02-29,0.28,116,8.0
2012-02-29,0.3,38,9.0
2012-02-29,0.3,10,10.0
2012-02-29,0.3,10,11.0
2012-02-29,0.32,70,12.0
2012-02-29,0.36,76,13.0
2012-02-29,0.36,56,14.0
2012-02-29,0.4,90,15.0
2012-02-29,0.4,167,16.0
2012-02-29,0.4,253,17.0
2012-02-29,0.4,192,18.0
2012-02-29,0.4,102,19.0
2012-02-29,0.42,97,20.0
2012-02-29,0.42,39,21.0
2012-02-29,0.42,55,22.0
2012-02-29,0.42,33,23.0
2012-03-01,0.42,11,0.0
2012-03-01,0.46,12,1.0
2012-03-01,0.46,6,2.0
2012-03-01,0.46,3,3.0
2012-03-01,0.48,5,4.0
2012-03-01,0.48,18,5.0
2012-03-01,0.42,109,6.0
2012-03-01,0.44,304,7.0
2012-03-01,0.42,594,8.0
2012-03-01,0.46,286,9.0
2012-03-01,0.52,133,10.0
2012-03-01,0.56,168,11.0
2012-03-01,0.56,220,12.0
2012-03-01,0.58,211,13.0
2012-03-01,0.58,211,14.0
2012-03-01,0.6,223,15.0
2012-03-01,0.58,361,16.0
2012-03-01,0.56,600,17.0
2012-03-01,0.54,525,18.0
2012-03-01,0.48,328,19.0
2012-03-01,0.44,254,20.0
2012-03-01,0.42,197,21.0
2012-03-01,0.38,126,22.0
2012-03-01,0.36,85,23.0
